link,datetime,title,text,authors,summary,keywords,images,has_top_image,top_image,successfully_scraped,is_valid_url,meta_lang,meta_data,media_links,search_term
https://www.thetimes.co.uk/article/george-floyds-family-lawyer-ben-crump-on-americas-year-of-soul-searching-jcngtqkpk,,George Floyd’s family lawyer Ben Crump on America’s year of soul-searching,"When Ben Crump describes himself as “black America’s attorney-general”, he really means it. In one blockbuster case after another the Florida lawyer has become the face of the African-American struggle against police brutality and extrajudicial killings. In 2020, a year unlike any other, that role put him at the very centre of American life.

When the 29-year-old Jacob Blake was shot seven times in the back during a police encounter in Kenosha, Wisconsin, Crump took to the airwaves on his behalf. When Breonna Taylor, a 26-year-old black woman, was shot dead by police raiding her Kentucky apartment in March, Crump represented her family. Responding to a gunshot fired by her boyfriend, the officers shot Taylor six times while entering her home as part of a",['Josh Glancy'],"When Ben Crump describes himself as “black America’s attorney-general”, he really means it.
In one blockbuster case after another the Florida lawyer has become the face of the African-American struggle against police brutality and extrajudicial killings.
When the 29-year-old Jacob Blake was shot seven times in the back during a police encounter in Kenosha, Wisconsin, Crump took to the airwaves on his behalf.
When Breonna Taylor, a 26-year-old black woman, was shot dead by police raiding her Kentucky apartment in March, Crump represented her family.
Responding to a gunshot fired by her boyfriend, the officers shot Taylor six times while entering her home as part of a","['americas', 'times', 'black', 'soulsearching', 'george', 'wisconsin', 'struggle', 'unlike', 'family', 'crump', 'took', 'ben', 'shot', 'floyds', 'woman', 'lawyer', 'taylor']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fffe873ec-3b0c-11eb-ac13-4bedd83a49b7.jpg?crop=3380%2C1901%2C0%2C0&resize=1180', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fffe873ec-3b0c-11eb-ac13-4bedd83a49b7.jpg?crop=3380%2C1901%2C0%2C0&resize=685'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fffe873ec-3b0c-11eb-ac13-4bedd83a49b7.jpg?crop=3380%2C1901%2C0%2C0&resize=685,1,,,,,['honor killing']
https://www.thetimes.co.uk/article/warwick-university-student-raped-on-campus-condemns-toxic-culture-x2s3m6qsn,,Warwick University student raped on campus condemns ‘toxic culture’,"A student at Warwick University said that the institution had a culture of not taking women’s claims seriously

A student at Warwick University who has said that she was raped on campus has accused the vice-chancellor of presiding over a “toxic” culture.

Jane — not her real name — said that she had been attacked by one of her flatmates in March while living in halls of residence. She has reported the incident to the police and the university.

Sponsored

In an open letter published yesterday in The Boar student newspaper, she said that since starting university “every girl I know has been inappropriately touched on a night out, or been the victim of inappropriate comments, or felt unsafe in certain situations”.

Addressing her comments to Stuart Croft, the vice-chancellor, she wrote: “These are your students impacted here, the same students that you vowed",['Arthi Nachiappan'],"A student at Warwick University said that the institution had a culture of not taking women’s claims seriouslyA student at Warwick University who has said that she was raped on campus has accused the vice-chancellor of presiding over a “toxic” culture.
Jane — not her real name — said that she had been attacked by one of her flatmates in March while living in halls of residence.
She has reported the incident to the police and the university.
SponsoredIn an open letter published yesterday in The Boar student newspaper, she said that since starting university “every girl I know has been inappropriately touched on a night out, or been the victim of inappropriate comments, or felt unsafe in certain situations”.
Addressing her comments to Stuart Croft, the vice-chancellor, she wrote: “These are your students impacted here, the same students that you vowed","['yesterday', 'vowed', 'condemns', 'campus', 'toxic', 'raped', 'warwick', 'vicechancellor', 'student', 'comments', 'wrote', 'womens', 'culture', 'students', 'university']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd9617db4-3354-11eb-a008-76ae1654e866.jpg?crop=6000%2C3375%2C0%2C313&resize=685', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd9617db4-3354-11eb-a008-76ae1654e866.jpg?crop=6000%2C3375%2C0%2C313&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd9617db4-3354-11eb-a008-76ae1654e866.jpg?crop=6000%2C3375%2C0%2C313&resize=685,1,,,,,['rape']
https://www.thetimes.co.uk/article/abuse-inquiry-welfare-fears-about-postwar-child-migration-lwfxmrnk7,,Abuse inquiry: Welfare fears about postwar child migration,"UK local authorities were reluctant to take part in child migration to Australia after the Second World War because of concerns over welfare, an inquiry has been told.

Mark Davies, of the UK government’s Department of Health and Social Care, told the Scottish Child Abuse Inquiry he had found evidence that councils were hesitant to send children in their care and had raised concerns over the level of welfare they were receiving.

Sponsored

Mr Davies told Colin MacAulay, QC, senior counsel to the inquiry: “It is quite clear that many of the authorities did not send children to Australia after the Second World War. It looks very likely that the majority were of the opinion migration was not suitable for children.”

The inquiry was told that",['Emma O Neil'],"UK local authorities were reluctant to take part in child migration to Australia after the Second World War because of concerns over welfare, an inquiry has been told.
Mark Davies, of the UK government’s Department of Health and Social Care, told the Scottish Child Abuse Inquiry he had found evidence that councils were hesitant to send children in their care and had raised concerns over the level of welfare they were receiving.
SponsoredMr Davies told Colin MacAulay, QC, senior counsel to the inquiry: “It is quite clear that many of the authorities did not send children to Australia after the Second World War.
It looks very likely that the majority were of the opinion migration was not suitable for children.”The inquiry was told that","['world', 'migration', 'send', 'inquiry', 'second', 'child', 'welfare', 'abuse', 'davies', 'postwar', 'told', 'fears', 'war', 'uk']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd17b08ac-096c-11eb-9ac5-9d2cf4a10c9f.jpg?crop=2700%2C1519%2C0%2C141&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd17b08ac-096c-11eb-9ac5-9d2cf4a10c9f.jpg?crop=2700%2C1519%2C0%2C141&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fd17b08ac-096c-11eb-9ac5-9d2cf4a10c9f.jpg?crop=2700%2C1519%2C0%2C141&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/dublin-rape-crisis-centre-warning-after-drop-in-sex-assault-crimes-nj3bjnwcn,,Dublin Rape Crisis Centre warning after drop in sex assault crimes,"Noeline Blackwell, of the Dublin Rape Crisis Centre, said the figures were not consistent with the number of offences “actually happening”

There has been a drop in the number of reported sexual offences for the first time in almost six years, according to new crime statistics.

The Dublin Rape Crisis Centre cast doubt over the figures, saying that sexual offences are often under-reported.

Sponsored

There were 3,114 sexual offences reported in the 12 months to March this year, 149 fewer than the same period last year. This is a decrease of 4.6 per cent and is the first year-on-year decrease since the third quarter of 2014 when 1,849 incidents were reported.

The figures, from the Central Statistics Office (CSO), also show that the number of reported sexual offences reached a record high of 3,307 last year.

Despite the drop in reported incidents, the new figures show a",['Aoife O Brien'],"Noeline Blackwell, of the Dublin Rape Crisis Centre, said the figures were not consistent with the number of offences “actually happening”There has been a drop in the number of reported sexual offences for the first time in almost six years, according to new crime statistics.
The Dublin Rape Crisis Centre cast doubt over the figures, saying that sexual offences are often under-reported.
SponsoredThere were 3,114 sexual offences reported in the 12 months to March this year, 149 fewer than the same period last year.
The figures, from the Central Statistics Office (CSO), also show that the number of reported sexual offences reached a record high of 3,307 last year.
Despite the drop in reported incidents, the new figures show a","['incidents', 'rape', 'centre', 'number', 'offences', 'warning', 'reported', 'crimes', 'sexual', 'dublin', 'crisis', 'decrease', 'sex', 'assault', 'drop', 'figures']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F5eb0922e-b188-11ea-86d3-bc5eef90654f.jpg?crop=1500%2C844%2C0%2C78&resize=685', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F5eb0922e-b188-11ea-86d3-bc5eef90654f.jpg?crop=1500%2C844%2C0%2C78&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F5eb0922e-b188-11ea-86d3-bc5eef90654f.jpg?crop=1500%2C844%2C0%2C78&resize=685,1,,,,,['rape']
https://www.thetimes.co.uk/article/the-nine-lives-of-ozzy-osbourne-review-its-hard-not-to-love-our-eccentric-uncle-ozzy-3sk263mn7,,,,,,,,,,0,,,,,['forced marriage']
https://www.thetimes.co.uk/article/hundreds-of-rohingya-land-after-six-months-at-sea-svp6pdbxt,,Hundreds of Rohingya land after ‘six months at sea’,"Hundreds of stateless Rohingya Muslims who have landed in Indonesia, mostly women and children fleeing persecution in their native Burma, say they have spent six months at sea.

According to the authorities in the Indonesian province of Aceh, almost 300 of the refugees, the biggest group to land in the country since 2015, came ashore early yesterday morning at Ujung Blang beach near the city of Lhokseumawe.

Sponsored

The group had been at sea for six months, said Chris Lewa of the Arakan Project, a human rights organisation that monitors the movement of Rohingya refugees. According to reports from Aceh, it consisted of 181 women, 102 men and 14 children.

It was not immediately clear where they had sailed from. Ms Lewa said that they","['Richard Lloyd Parry', 'Asia Editor']","Hundreds of stateless Rohingya Muslims who have landed in Indonesia, mostly women and children fleeing persecution in their native Burma, say they have spent six months at sea.
According to the authorities in the Indonesian province of Aceh, almost 300 of the refugees, the biggest group to land in the country since 2015, came ashore early yesterday morning at Ujung Blang beach near the city of Lhokseumawe.
SponsoredThe group had been at sea for six months, said Chris Lewa of the Arakan Project, a human rights organisation that monitors the movement of Rohingya refugees.
According to reports from Aceh, it consisted of 181 women, 102 men and 14 children.
Ms Lewa said that they","['hundreds', 'group', 'months', 'lewa', 'aceh', 'sea', 'refugees', 'stateless', 'rohingya', 'land', 'ujung', 'women', 'yesterday']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F9e66ee7e-f0ec-11ea-9de6-a6e4d4016fb7.jpg?crop=4430%2C2492%2C0%2C231&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F9e66ee7e-f0ec-11ea-9de6-a6e4d4016fb7.jpg?crop=4430%2C2492%2C0%2C231&resize=685'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F9e66ee7e-f0ec-11ea-9de6-a6e4d4016fb7.jpg?crop=4430%2C2492%2C0%2C231&resize=685,1,,,,,['gang-rape']
https://www.thetimes.co.uk/article/we-must-restore-public-trust-in-justice-dsdvj6mv0,,We must restore public trust in justice,"The rigorous inspection and analysis of our criminal justice system is crucial to enhancing the quality of justice and restoring public confidence.

As attorney-general, I oversee two key partners of the criminal justice system in England and Wales — the Crown Prosecution Service and the Serious Fraud Office — which are responsible for securing justice for hundreds of thousands of victims annually.

Sponsored

The government is unwavering in its commitment to supporting victims, securing justice and protecting our communities — especially from serious and violent crimes, such as rape and serious sexual offences, child abuse and domestic abuse.

That is why the government — and more importantly the public — must be able to trust that the CPS and SFO are delivering justice for all through",['Suella Braverman'],"The rigorous inspection and analysis of our criminal justice system is crucial to enhancing the quality of justice and restoring public confidence.
As attorney-general, I oversee two key partners of the criminal justice system in England and Wales — the Crown Prosecution Service and the Serious Fraud Office — which are responsible for securing justice for hundreds of thousands of victims annually.
SponsoredThe government is unwavering in its commitment to supporting victims, securing justice and protecting our communities — especially from serious and violent crimes, such as rape and serious sexual offences, child abuse and domestic abuse.
That is why the government — and more importantly the public — must be able to trust that the CPS and SFO are delivering justice for all through","['restore', 'criminal', 'wales', 'unwavering', 'victims', 'trust', 'system', 'public', 'justice', 'securing', 'violent', 'serious']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F4876ce90-ed5d-11ea-8446-c5c69e8507b4.jpg?crop=3500%2C1969%2C0%2C182&resize=685', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F5c8787bc-ed5d-11ea-8446-c5c69e8507b4.jpg?crop=500%2C500%2C0%2C0', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F4876ce90-ed5d-11ea-8446-c5c69e8507b4.jpg?crop=3500%2C1969%2C0%2C182&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/victim-of-children-of-god-cult-member-tells-of-years-of-abuse-as-child-9f086v6s7,,Victim of Children of God cult member tells of years of abuse as child,"Derek Lincoln, 74, has been jailed for more than 11 years

A woman who was sexually assaulted as a child living in a religious commune in Scotland has spoken of her ordeal after her abuser was sent to prison for his crimes.

Hope Bastine, 41, was born into the Children of God (CoG) cult and endured years of sexual abuse at the hands of Derek Lincoln, a “missionary” member of the group.

Sponsored

On Friday, Lincoln, also known as John Green, was sentenced to 11 years and six months in prison for the rape and sexual assaults of two young girls. Lincoln abused the girls at addresses in Ayrshire, Renfrewshire and Lanarkshire from the ages of 9 and 11. The offences took place between 1989 and 1996.

Bastine was born in 1979 and during the 1980s lived",['Mark Macaskill'],"Derek Lincoln, 74, has been jailed for more than 11 yearsA woman who was sexually assaulted as a child living in a religious commune in Scotland has spoken of her ordeal after her abuser was sent to prison for his crimes.
Hope Bastine, 41, was born into the Children of God (CoG) cult and endured years of sexual abuse at the hands of Derek Lincoln, a “missionary” member of the group.
SponsoredOn Friday, Lincoln, also known as John Green, was sentenced to 11 years and six months in prison for the rape and sexual assaults of two young girls.
Lincoln abused the girls at addresses in Ayrshire, Renfrewshire and Lanarkshire from the ages of 9 and 11.
Bastine was born in 1979 and during the 1980s lived","['cult', 'tells', 'prison', 'derek', 'young', '11', 'children', 'born', 'child', 'member', 'abuse', 'yearsa', 'lincoln', 'victim', 'sexual', 'girls', 'woman', 'god']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F0163d87e-d9a6-11ea-ae2c-1f6a5007a0a3.jpg?crop=2667%2C1500%2C0%2C0&resize=685', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F0163d87e-d9a6-11ea-ae2c-1f6a5007a0a3.jpg?crop=2667%2C1500%2C0%2C0&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F0163d87e-d9a6-11ea-ae2c-1f6a5007a0a3.jpg?crop=2667%2C1500%2C0%2C0&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/family-of-former-labour-mp-lord-janner-accused-of-trying-to-stop-public-inquiry-into-child-abuse-claims-hbq8hj8g2,,Lord Janner: Family of former Labour MP accused of trying to stop public inquiry into child abuse claims,"Daniel Janner, QC, Lord Janner’s son, “vilified and insulted the inquiry, day after day”, it was claimed

The family of a former Labour MP and peer was accused yesterday of using “friends in high places” to try to stop a public inquiry into child abuse allegations against him.

The children of the late Lord Janner of Braunstone were accused of insulting his alleged victims and vilifying the efforts of the Independent Inquiry into Child Sexual Abuse (IICSA) to examine the claims.

Sponsored

Lord Janner died aged 87 from Alzheimer’s disease in December 2015, while awaiting a “trial of the facts” on 22 sexual offence charges.

The allegations on the indictment came from nine men, most of whom were former residents of Leicestershire children’s homes who claimed they were sexually assaulted when Lord Janner was a Labour MP in Leicester between 1970-97.

IICSA’s investigation","['Sean O Neill', 'Chief Reporter']","Daniel Janner, QC, Lord Janner’s son, “vilified and insulted the inquiry, day after day”, it was claimedThe family of a former Labour MP and peer was accused yesterday of using “friends in high places” to try to stop a public inquiry into child abuse allegations against him.
The children of the late Lord Janner of Braunstone were accused of insulting his alleged victims and vilifying the efforts of the Independent Inquiry into Child Sexual Abuse (IICSA) to examine the claims.
SponsoredLord Janner died aged 87 from Alzheimer’s disease in December 2015, while awaiting a “trial of the facts” on 22 sexual offence charges.
The allegations on the indictment came from nine men, most of whom were former residents of Leicestershire children’s homes who claimed they were sexually assaulted when Lord Janner was a Labour MP in Leicester between 1970-97.
IICSA’s investigation","['labour', 'trying', 'stop', 'janner', 'inquiry', 'day', 'mp', 'allegations', 'child', 'family', 'accused', 'claims', 'public', 'sexual', 'lord']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fffa5c0e0-0c92-11eb-94f0-d7c8706d29dd.jpg?crop=3910%2C2199%2C0%2C204&resize=685', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fffa5c0e0-0c92-11eb-94f0-d7c8706d29dd.jpg?crop=3910%2C2199%2C0%2C204&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fffa5c0e0-0c92-11eb-94f0-d7c8706d29dd.jpg?crop=3910%2C2199%2C0%2C204&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/nicola-sturgeon-isnt-the-feminist-shed-have-us-all-believe-p0qssjvwh,,Nicola Sturgeon isn’t the feminist she’d have us all believe,"After Nicola Sturgeon released an “unscripted” Twitter video addressing the issue of young people leaving the SNP over failure to support the trans community, the first minister said she would re-evaluate gender recognition reform and that an independent Scotland would be an equal one for all. But can we take her seriously?

Her commitment to what she called woke issues are often celebrated but be careful. On the surface her reforms seem sparkling with promise but underneath sits murky water. I support LGBTQ+ reform but if the slow change in women’s representation under the SNP is anything to go by, change isn’t coming.

Sponsored

She has seen some groundbreaking legislation but if we delve into the power and gender dynamics of Scotland, the picture isn’t so",['Jorja Mcandrew'],"After Nicola Sturgeon released an “unscripted” Twitter video addressing the issue of young people leaving the SNP over failure to support the trans community, the first minister said she would re-evaluate gender recognition reform and that an independent Scotland would be an equal one for all.
Her commitment to what she called woke issues are often celebrated but be careful.
On the surface her reforms seem sparkling with promise but underneath sits murky water.
I support LGBTQ+ reform but if the slow change in women’s representation under the SNP is anything to go by, change isn’t coming.
SponsoredShe has seen some groundbreaking legislation but if we delve into the power and gender dynamics of Scotland, the picture isn’t so","['support', 'gender', 'young', 'shed', 'believe', 'woke', 'snp', 'isnt', 'sturgeon', 'reform', 'change', 'womens', 'feminist', 'scotland', 'nicola']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe01f9048-6b29-11eb-bc24-b1bb9cd3bc5f.jpg?crop=1500%2C844%2C0%2C78&resize=685', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe01f9048-6b29-11eb-bc24-b1bb9cd3bc5f.jpg?crop=1000%2C1000%2C250%2C0', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe01f9048-6b29-11eb-bc24-b1bb9cd3bc5f.jpg?crop=1500%2C844%2C0%2C78&resize=685,1,,,,,['gender-based violence']
https://www.thetimes.co.uk/article/facebook-privacy-plans-honeypot-child-sex-offenders-s5jbp8h7b,,Facebook privacy plans ‘will make it honeypot for child sex offenders’,"Installing end-to-end encryption on Facebook Messenger and Instagram could create a “superplatform” for paedophiles, according to one expert

Facebook has been warned that its privacy plans will make it a “honeypot” for child sexual offenders after figures revealed that its encrypted WhatsApp service yielded only 26 abuse tip-offs to law enforcement in a year.

Rob Jones, director of threat leadership at the National Crime Agency (NCA), said that “the lights would go out” and offenders would go undetected if Facebook followed through with its plans to install end-to-end encryption on the social media site.

Sponsored

Using the technology on Facebook Messenger and Instagram could create a “superplatform” for paedophiles, as its WhatsApp messaging service already has privacy controls to block detection of child abuse and retrieval of evidence.

Jones revealed that the NCA had received 24,870 child abuse tip-offs from Facebook in 2019 and","['Fiona Hamilton', 'Crime', 'Security Editor', 'Matt Dathan', 'Home Affairs Editor', 'Tom Knowles', 'Technology Correspondent']","Installing end-to-end encryption on Facebook Messenger and Instagram could create a “superplatform” for paedophiles, according to one expertFacebook has been warned that its privacy plans will make it a “honeypot” for child sexual offenders after figures revealed that its encrypted WhatsApp service yielded only 26 abuse tip-offs to law enforcement in a year.
Rob Jones, director of threat leadership at the National Crime Agency (NCA), said that “the lights would go out” and offenders would go undetected if Facebook followed through with its plans to install end-to-end encryption on the social media site.
SponsoredUsing the technology on Facebook Messenger and Instagram could create a “superplatform” for paedophiles, as its WhatsApp messaging service already has privacy controls to block detection of child abuse and retrieval of evidence.
Jones revealed that the NCA had received 24,870 child abuse tip-offs from Facebook in 2019 and","['service', 'honeypot', 'child', 'offenders', 'abuse', 'plans', 'tipoffs', 'whatsapp', 'superplatform', 'sex', 'revealed', 'facebook', 'privacy']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F25fee068-77b0-11eb-80c3-8cc375faed89.jpg?crop=7360%2C4140%2C0%2C383&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F25fee068-77b0-11eb-80c3-8cc375faed89.jpg?crop=7360%2C4140%2C0%2C383&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F25fee068-77b0-11eb-80c3-8cc375faed89.jpg?crop=7360%2C4140%2C0%2C383&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/tv-reviews-bridgerton-all-creatures-great-and-small-ghosts-worzel-gummidge-saucy-nancy-motherland-xqsf3w3bx,,TV reviews: Bridgerton; All Creatures Great and Small; Ghosts; Worzel Gummidge: Saucy Nancy; Motherland,"No seamy reimaginings of Hercule Poirot, no brand-new retro ghost stories with Mark Gatiss, no Charles Dickens extravaganza: there were, for obvious reasons, noticeable absences in this year’s Christmas TV schedules. There was, however, no need to be brave, knuckle down and make the best of Mrs Brown’s Boys just yet. (Not that anyone’s missed their chance now it’s slated to appear every December 25 until 2026. Imagine a pink cardigan smothering a human face for ever.)

For sheer escapist comfort and joy there was Bridgerton, an opulent hothouse pineapple of a show based on the novel series by Julia Quinn. A Jane Austen deepfake, lab-grown Georgette Heyer, this Regency romance galloped from the stable of the Scandal and Grey’s Anatomy producer Shonda Rhimes,",['Victoria Segal'],"No seamy reimaginings of Hercule Poirot, no brand-new retro ghost stories with Mark Gatiss, no Charles Dickens extravaganza: there were, for obvious reasons, noticeable absences in this year’s Christmas TV schedules.
There was, however, no need to be brave, knuckle down and make the best of Mrs Brown’s Boys just yet.
(Not that anyone’s missed their chance now it’s slated to appear every December 25 until 2026.
For sheer escapist comfort and joy there was Bridgerton, an opulent hothouse pineapple of a show based on the novel series by Julia Quinn.
A Jane Austen deepfake, lab-grown Georgette Heyer, this Regency romance galloped from the stable of the Scandal and Grey’s Anatomy producer Shonda Rhimes,","['tv', 'gummidge', 'worzel', 'slated', 'ghosts', 'saucy', 'sheer', 'stable', 'seamy', 'schedules', 'smothering', 'scandal', 'motherland', 'nancy', 'small', 'reviews', 'series', 'great', 'shonda']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F935ad4f0-446b-11eb-94fc-c2faf7d2563a.jpg?crop=2667%2C1500%2C0%2C0&resize=685', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F571b3f0e-4455-11eb-bac2-0c29b85c4faf.jpg?crop=1500%2C1500%2C0%2C0', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F935ad4f0-446b-11eb-94fc-c2faf7d2563a.jpg?crop=2667%2C1500%2C0%2C0&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F935ad4f0-446b-11eb-94fc-c2faf7d2563a.jpg?crop=2667%2C1500%2C0%2C0&resize=685,1,,,,,['forced marriage']
